143, 2, 2
143, 3, 2
143, 4, 2
143, 5, 2
143, 7, 2
143, 10, 2
143, 12, 2
143, 15, 2
143, 17, 2
143, 21, 2
143, 25, 2
143, 29, 2
143, 33, 2
143, 37, 2
143, 41, 2
143, 44, 2
143, 47, 2
143, 50, 2
143, 52, 2
143, 53, 2
143, 54, 2
143, 55, 2
143, 55, 2
143, 55, 2
143, 54, 2
143, 53, 2
143, 52, 2
143, 51, 2
143, 50, 2
143, 51, 2
143, 52, 2
143, 53, 2
143, 55, 2
143, 58, 2
143, 61, 2
143, 66, 2
143, 71, 2
143, 76, 2
143, 82, 2
143, 87, 2
143, 91, 2
143, 94, 2
143, 96, 2
143, 97, 2
143, 97, 2
143, 96, 2
143, 95, 2
143, 92, 2
143, 90, 2
143, 90, 2
143, 90, 2
143, 90, 2
143, 91, 2
143, 91, 2
143, 93, 2
143, 94, 2
143, 96, 2
143, 96, 2
143, 97, 2
143, 98, 2
143, 97, 2
143, 95, 2
143, 94, 2
143, 94, 2
143, 95, 2
143, 96, 2
143, 97, 2
143, 99, 2
143, 101, 2
143, 103, 2
143, 104, 2
143, 106, 2
143, 107, 2
143, 109, 2
143, 110, 2
143, 109, 2
143, 109, 2
143, 109, 2
143, 109, 2
143, 109, 2
143, 109, 2
143, 111, 2
143, 112, 2
143, 113, 2
143, 113, 2
143, 113, 2
143, 114, 2
143, 115, 2
143, 116, 2
143, 117, 2
143, 118, 2
143, 118, 2
143, 118, 2
143, 119, 2
143, 120, 2
143, 121, 2
143, 121, 2
143, 121, 2
143, 121, 2
143, 120, 2
143, 120, 2
143, 120, 2
143, 119, 2
143, 119, 2
143, 119, 2
143, 119, 2
143, 120, 2
143, 121, 2
143, 122, 2
143, 123, 2
143, 124, 2
143, 124, 2
143, 125, 2
143, 126, 2
143, 127, 2
143, 127, 2
143, 127, 2
143, 127, 2
143, 127, 2
143, 127, 2
143, 127, 2
143, 127, 2
143, 127, 2
143, 127, 2
143, 128, 2
143, 129, 2
143, 130, 2
143, 131, 2
143, 132, 2
143, 132, 2
143, 131, 2
143, 131, 2
143, 132, 2
143, 132, 2
143, 132, 2
143, 132, 2
143, 132, 2
143, 132, 2
143, 133, 2
143, 132, 2
143, 132, 2
143, 133, 2
143, 134, 2
143, 134, 2
143, 135, 2
143, 137, 2
143, 138, 2
143, 138, 2
143, 138, 2
143, 136, 2
143, 136, 2
143, 137, 2
143, 136, 2
143, 136, 2
143, 136, 2
143, 137, 2
143, 136, 2
143, 137, 2
143, 137, 2
143, 137, 2
143, 137, 2
143, 137, 2
143, 137, 2
143, 138, 2
143, 139, 2
143, 139, 2
143, 139, 2
143, 138, 2
143, 137, 2
143, 136, 2
143, 136, 2
143, 136, 2
143, 136, 2
143, 136, 2
143, 137, 2
143, 138, 2
143, 139, 2
143, 139, 2
143, 139, 2
143, 139, 2
143, 139, 2
143, 139, 2
143, 139, 2
143, 141, 2
143, 142, 2
143, 142, 2
143, 141, 2
143, 140, 2
143, 139, 2
143, 139, 2
143, 139, 2
143, 138, 2
143, 138, 2
143, 139, 2
143, 139, 2
143, 140, 2
143, 140, 2
143, 140, 2
143, 139, 2
143, 140, 2
143, 140, 2
143, 141, 2
143, 142, 2
143, 144, 2
143, 144, 2
143, 143, 2
143, 141, 2
143, 141, 2
143, 141, 2
143, 141, 2
143, 140, 2
143, 140, 2
143, 140, 2
143, 140, 2
143, 140, 2
143, 140, 2
143, 139, 2
143, 139, 2
143, 139, 2
143, 139, 2
143, 139, 2
143, 142, 2
143, 142, 2
143, 143, 2
143, 143, 2
143, 141, 2
143, 140, 2
143, 141, 2
143, 141, 2
143, 141, 2
143, 141, 2
143, 143, 2
143, 142, 2
143, 143, 2
143, 142, 2
143, 142, 2
143, 141, 2
143, 141, 2
143, 140, 2
143, 141, 2
143, 143, 2
143, 144, 2
143, 144, 2
143, 143, 2
143, 141, 2
143, 140, 2
143, 140, 2
143, 141, 2
143, 140, 2
143, 141, 2
143, 141, 2
143, 140, 2
143, 140, 2
143, 139, 2
143, 138, 2
143, 139, 2
143, 138, 2
143, 138, 2
143, 139, 2
143, 141, 2
143, 142, 2
143, 142, 2
143, 141, 2
143, 140, 2
143, 140, 2
143, 141, 2
143, 141, 2
143, 142, 2
143, 143, 2
143, 143, 2
143, 142, 2
143, 141, 2
143, 139, 2
143, 138, 2
143, 138, 2
143, 138, 2
143, 138, 2
143, 139, 2
143, 139, 2
143, 140, 2
143, 139, 2
143, 138, 2
143, 138, 2
143, 138, 2
143, 140, 2
143, 140, 2
143, 142, 2
143, 142, 2
143, 142, 2
143, 141, 2
143, 139, 2
143, 138, 2
143, 138, 2
143, 138, 2
143, 138, 2
143, 138, 2
143, 139, 2
143, 139, 2
143, 140, 2
143, 139, 2
143, 139, 2
143, 139, 2
143, 140, 2
143, 140, 2
143, 141, 2
143, 143, 2
143, 144, 2
143, 143, 2
143, 142, 2
143, 140, 2
143, 139, 2
143, 140, 2
143, 138, 2
143, 138, 2
143, 139, 2
143, 140, 2
143, 140, 2
143, 139, 2
143, 139, 2
143, 140, 2
143, 141, 2
143, 142, 2
143, 143, 2
143, 146, 2
143, 148, 2
143, 148, 2
143, 147, 2
143, 145, 2
143, 145, 2
143, 144, 2
143, 143, 2
143, 143, 2
143, 143, 2
143, 143, 2
143, 143, 2
143, 142, 2
143, 140, 2
143, 140, 2
143, 141, 2
143, 141, 2
143, 142, 2
143, 144, 2
143, 146, 2
143, 146, 2
143, 146, 2
143, 144, 2
143, 142, 2
143, 142, 2
143, 142, 2
143, 140, 2
143, 141, 2
143, 141, 2
143, 141, 2
143, 140, 2
143, 140, 2
143, 139, 2
143, 139, 2
143, 140, 2
143, 140, 2
143, 141, 2
143, 144, 2
143, 145, 2
143, 145, 2
143, 144, 2
143, 142, 2
143, 141, 2
143, 141, 2
143, 141, 2
143, 140, 2
143, 141, 2
143, 141, 2
143, 140, 2
143, 140, 2
143, 139, 2
143, 139, 2
143, 140, 2
143, 140, 2
143, 141, 2
143, 142, 2
143, 144, 2
143, 144, 2
143, 145, 2
143, 144, 2
143, 142, 2
143, 141, 2
143, 141, 2
143, 140, 2
143, 140, 2
143, 141, 2
143, 141, 2
143, 140, 2
143, 139, 2
143, 138, 2
143, 138, 2
143, 138, 2
143, 139, 2
143, 140, 2
143, 143, 2
143, 145, 2
143, 145, 2
143, 144, 2
143, 144, 2
143, 144, 2
143, 143, 2
143, 143, 2
143, 143, 2
143, 144, 2
143, 144, 2
143, 143, 2
143, 141, 2
143, 139, 2
143, 139, 2
143, 138, 2
143, 138, 2
143, 138, 2
143, 140, 2
143, 142, 2
143, 143, 2
143, 143, 2
143, 142, 2
143, 143, 2
143, 144, 2
143, 144, 2
143, 145, 2
143, 145, 2
143, 146, 2
143, 146, 2
143, 145, 2
143, 142, 2
143, 141, 2
143, 141, 2
143, 139, 2
143, 139, 2
143, 140, 2
143, 141, 2
143, 143, 2
143, 144, 2
143, 143, 2
143, 142, 2
143, 143, 2
143, 144, 2
143, 144, 2
143, 146, 2
143, 146, 2
143, 146, 2
143, 145, 2
143, 143, 2
143, 140, 2
143, 139, 2
143, 139, 2
143, 137, 2
143, 136, 2
143, 137, 2
143, 138, 2
143, 139, 2
143, 139, 2
143, 139, 2
143, 139, 2
143, 139, 2
143, 140, 2
143, 142, 2
143, 144, 2
143, 146, 2
143, 146, 2
143, 144, 2
143, 141, 2
143, 140, 2
143, 139, 2
143, 138, 2
143, 138, 2
143, 139, 2
143, 138, 2
143, 138, 2
143, 138, 2
143, 137, 2
143, 138, 2
143, 139, 2
143, 140, 2
143, 141, 2
143, 142, 2
143, 144, 2
143, 144, 2
143, 144, 2
143, 142, 2
143, 140, 2
143, 139, 2
143, 138, 2
143, 137, 2
143, 137, 2
143, 138, 2
143, 138, 2
143, 137, 2
143, 137, 2
143, 137, 2
143, 137, 2
143, 139, 2
143, 139, 2
143, 141, 2
143, 144, 2
143, 145, 2
143, 145, 2
143, 144, 2
143, 144, 2
143, 142, 2
143, 142, 2
143, 141, 2
143, 141, 2
143, 142, 2
143, 142, 2
143, 142, 2
143, 140, 2
143, 140, 2
143, 140, 2
143, 140, 2
143, 141, 2
143, 142, 2
143, 143, 2
143, 146, 2
143, 147, 2
143, 146, 2
143, 145, 2
143, 145, 2
143, 144, 2
143, 144, 2
143, 145, 2
143, 146, 2
143, 146, 2
143, 146, 2
143, 145, 2
143, 142, 2
143, 142, 2
143, 143, 2
143, 142, 2
143, 143, 2
143, 143, 2
143, 144, 2
143, 144, 2
143, 145, 2
143, 144, 2
143, 142, 2
143, 143, 2
143, 142, 2
143, 142, 2
143, 142, 2
143, 143, 2
143, 144, 2
143, 143, 2
143, 141, 2
143, 140, 2
143, 140, 2
143, 140, 2
143, 140, 2
143, 141, 2
143, 142, 2
143, 143, 2
143, 144, 2
143, 144, 2
143, 143, 2
143, 143, 2
143, 144, 2
143, 144, 2
143, 144, 2
143, 146, 2
143, 146, 2
143, 146, 2
143, 144, 2
143, 142, 2
143, 141, 2
143, 140, 2
143, 141, 2
143, 141, 2
143, 142, 2
143, 142, 2
143, 142, 2
143, 142, 2
143, 141, 2
143, 141, 2
143, 142, 2
143, 142, 2
143, 142, 2
143, 142, 2
143, 144, 2
143, 144, 2
143, 144, 2
143, 143, 2
143, 141, 2
143, 140, 2
143, 140, 2
143, 140, 2
143, 141, 2
143, 143, 2
143, 143, 2
143, 142, 2
143, 141, 2
143, 141, 2
143, 141, 2
143, 141, 2
143, 141, 2
143, 142, 2
143, 143, 2
143, 144, 2
143, 143, 2
143, 142, 2
143, 142, 2
143, 140, 2
143, 140, 2
143, 140, 2
143, 141, 2
143, 142, 2
143, 143, 2
143, 143, 2
143, 142, 2
143, 142, 2
143, 142, 2
143, 142, 2
143, 142, 2
143, 142, 2
143, 144, 2
143, 144, 2
143, 145, 2
143, 145, 2
143, 143, 2
143, 143, 2
143, 142, 2
143, 142, 2
143, 142, 2
143, 144, 2
143, 145, 2
143, 145, 2
143, 144, 2
143, 142, 2
143, 142, 2
143, 143, 2
143, 143, 2
143, 143, 2
143, 144, 2
143, 144, 2
143, 145, 2
143, 145, 2
143, 144, 2
143, 143, 2
143, 143, 2
143, 142, 2
143, 141, 2
143, 143, 2
143, 145, 2
143, 146, 2
143, 145, 2
143, 143, 2
143, 142, 2
143, 142, 2
143, 143, 2
143, 143, 2
143, 145, 2
143, 146, 2
143, 145, 2
143, 144, 2
143, 143, 2
143, 142, 2
143, 141, 2
143, 141, 2
143, 140, 2
143, 140, 2
143, 141, 2
143, 141, 2
143, 142, 2
143, 141, 2
143, 140, 2
143, 139, 2
143, 140, 2
143, 141, 2
143, 142, 2
143, 144, 2
143, 144, 2
143, 143, 2
143, 142, 2
143, 140, 2
143, 140, 2
143, 139, 2
143, 138, 2
143, 138, 2
143, 138, 2
143, 139, 2
143, 139, 2
143, 139, 2
143, 137, 2
143, 137, 2
143, 138, 2
143, 139, 2
143, 141, 2
143, 142, 2
143, 144, 2
143, 144, 2
143, 143, 2
143, 141, 2
143, 140, 2
143, 140, 2
143, 139, 2
143, 139, 2
143, 139, 2
143, 138, 2
143, 139, 2
143, 138, 2
143, 137, 2
143, 137, 2
143, 138, 2
143, 138, 2
143, 139, 2
143, 141, 2
143, 143, 2
143, 144, 2
143, 144, 2
143, 143, 2
143, 142, 2
143, 142, 2
143, 142, 2
143, 140, 2
143, 141, 2
143, 142, 2
143, 142, 2
143, 142, 2
143, 141, 2
143, 140, 2
143, 140, 2
143, 141, 2
143, 141, 2
143, 143, 2
143, 146, 2
143, 147, 2
143, 147, 2
143, 146, 2
143, 144, 2
143, 144, 2
143, 144, 2
143, 143, 2
143, 143, 2
143, 143, 2
143, 143, 2
143, 142, 2
143, 141, 2
143, 140, 2
143, 139, 2
143, 141, 2
143, 140, 2
143, 141, 2
143, 143, 2
143, 145, 2
143, 147, 2
143, 147, 2
143, 146, 2
143, 144, 2
143, 145, 2
143, 144, 2
143, 143, 2
143, 144, 2
143, 145, 2
143, 144, 2
143, 142, 2
143, 141, 2
143, 140, 2
143, 140, 2
143, 141, 2
143, 141, 2
143, 142, 2
143, 144, 2
143, 146, 2
143, 146, 2
143, 145, 2
143, 145, 2
143, 145, 2
143, 145, 2
143, 145, 2
143, 144, 2
143, 145, 2
143, 144, 2
143, 143, 2
143, 141, 2
143, 140, 2
143, 139, 2
143, 138, 2
143, 139, 2
143, 139, 2
143, 141, 2
143, 143, 2
143, 145, 2
143, 145, 2
143, 144, 2
143, 144, 2
143, 144, 2
143, 144, 2
143, 145, 2
143, 146, 2
143, 145, 2
143, 145, 2
143, 142, 2
143, 140, 2
143, 139, 2
143, 140, 2
143, 139, 2
143, 139, 2
143, 140, 2
143, 141, 2
143, 143, 2
143, 144, 2
143, 144, 2
143, 143, 2
143, 144, 2
143, 144, 2
143, 144, 2
143, 146, 2
143, 147, 2
143, 147, 2
143, 146, 2
143, 143, 2
143, 141, 2
