97, 61, 51
97, 62, 51
97, 51, 51
97, 45, 51
97, 57, 51
97, 59, 51
97, 63, 51
97, 53, 51
97, 47, 51
97, 54, 51
97, 62, 51
97, 60, 51
97, 60, 51
97, 53, 51
97, 50, 51
97, 52, 51
97, 61, 51
97, 62, 51
97, 59, 51
97, 54, 51
97, 49, 51
97, 50, 51
97, 61, 51
97, 61, 51
97, 62, 51
97, 59, 51
97, 48, 51
97, 48, 51
97, 62, 51
97, 60, 51
87, 59, 51
87, 60, 51
87, 43, 51
87, 53, 51
87, 58, 51
87, 56, 51
87, 36, 51
87, 65, 51
87, 50, 51
87, 39, 51
87, 64, 51
87, 42, 51
87, 46, 51
87, 61, 51
87, 38, 51
87, 56, 51
87, 55, 51
87, 39, 51
87, 62, 51
87, 42, 51
87, 50, 51
87, 61, 51
87, 31, 51
87, 61, 51
87, 47, 51
87, 43, 51
87, 61, 51
87, 37, 51
87, 55, 51
87, 55, 51
87, 38, 51
87, 62, 51
87, 43, 51
87, 49, 51
87, 62, 51
87, 30, 51
87, 60, 51
87, 50, 51
87, 42, 51
87, 60, 51
87, 37, 51
138, 54, 51
138, 61, 51
138, 65, 51
138, 58, 51
138, 64, 51
138, 58, 51
138, 85, 51
138, 68, 51
138, 65, 51
138, 82, 51
138, 67, 51
138, 64, 51
138, 93, 51
138, 61, 51
138, 73, 51
138, 76, 51
138, 62, 51
138, 87, 51
138, 67, 51
138, 68, 51
138, 87, 51
138, 60, 51
138, 75, 51
138, 81, 51
138, 61, 51
138, 85, 51
138, 64, 51
138, 68, 51
138, 85, 51
138, 64, 51
138, 75, 51
138, 79, 51
138, 61, 51
138, 85, 51
138, 65, 51
138, 68, 51
138, 87, 51
138, 62, 51
138, 73, 51
138, 81, 51
138, 59, 51
108, 87, 51
108, 67, 51
108, 60, 51
108, 67, 51
108, 75, 51
108, 68, 51
108, 64, 51
108, 62, 51
108, 62, 51
108, 64, 51
108, 58, 51
108, 62, 51
108, 62, 51
108, 59, 51
108, 62, 51
108, 64, 51
108, 59, 51
108, 59, 51
108, 62, 51
108, 64, 51
108, 61, 51
108, 59, 51
108, 60, 51
108, 62, 51
108, 62, 51
108, 64, 51
108, 61, 51
108, 58, 51
108, 64, 51
108, 62, 51
108, 62, 51
108, 64, 51
108, 62, 51
108, 61, 51
108, 62, 51
108, 61, 51
108, 64, 51
108, 62, 51
108, 62, 51
108, 62, 51
108, 62, 51
81, 62, 51
81, 59, 51
81, 49, 51
81, 64, 51
81, 60, 51
81, 44, 51
81, 46, 51
81, 61, 51
81, 33, 51
81, 60, 51
81, 41, 51
81, 50, 51
81, 45, 51
81, 49, 51
81, 44, 51
81, 45, 51
81, 46, 51
81, 45, 51
81, 46, 51
81, 45, 51
81, 45, 51
81, 49, 51
81, 43, 51
81, 51, 51
81, 39, 51
81, 53, 51
81, 39, 51
81, 50, 51
81, 39, 51
81, 55, 51
81, 34, 51
81, 55, 51
81, 34, 51
81, 61, 51
81, 28, 51
81, 61, 51
81, 32, 51
81, 59, 51
81, 33, 51
81, 59, 51
81, 31, 51
120, 64, 51
120, 29, 51
120, 60, 51
120, 64, 51
120, 61, 51
120, 59, 51
120, 62, 51
120, 60, 51
120, 62, 51
120, 70, 51
120, 72, 51
120, 71, 51
120, 61, 51
120, 64, 51
120, 62, 51
120, 70, 51
120, 75, 51
120, 67, 51
120, 64, 51
120, 59, 51
120, 69, 51
120, 78, 51
120, 70, 51
120, 61, 51
120, 62, 51
120, 65, 51
120, 75, 51
120, 71, 51
120, 65, 51
120, 58, 51
120, 65, 51
120, 75, 51
120, 78, 51
120, 58, 51
120, 65, 51
120, 58, 51
120, 75, 51
120, 78, 51
120, 65, 51
120, 58, 51
120, 65, 51
72, 68, 51
72, 68, 51
72, 59, 51
72, 47, 51
72, 64, 51
72, 56, 51
72, 33, 51
72, 62, 51
72, 31, 51
72, 53, 51
72, 36, 51
72, 34, 51
72, 54, 51
72, 35, 51
72, 32, 51
72, 48, 51
72, 45, 51
72, 28, 51
72, 32, 51
72, 53, 51
72, 39, 51
72, 27, 51
72, 38, 51
72, 51, 51
72, 35, 51
72, 29, 51
72, 38, 51
72, 51, 51
72, 36, 51
72, 29, 51
72, 34, 51
72, 49, 51
72, 40, 51
72, 30, 51
72, 29, 51
72, 50, 51
72, 42, 51
72, 31, 51
72, 30, 51
72, 45, 51
72, 50, 51
102, 32, 51
102, 28, 51
102, 61, 51
102, 36, 51
102, 58, 51
102, 59, 51
102, 49, 51
102, 45, 51
102, 58, 51
102, 62, 51
102, 61, 51
102, 65, 51
102, 52, 51
102, 52, 51
102, 53, 51
102, 54, 51
102, 64, 51
102, 59, 51
102, 62, 51
102, 62, 51
102, 59, 51
102, 61, 51
102, 53, 51
102, 55, 51
102, 55, 51
102, 53, 51
102, 60, 51
102, 62, 51
102, 64, 51
102, 57, 51
102, 64, 51
102, 62, 51
102, 54, 51
102, 55, 51
102, 54, 51
102, 54, 51
102, 56, 51
102, 64, 51
102, 62, 51
102, 58, 51
102, 62, 51
147, 62, 51
147, 62, 51
147, 58, 51
147, 65, 51
147, 79, 51
147, 71, 51
147, 65, 51
147, 90, 51
147, 59, 51
147, 88, 51
147, 67, 51
147, 79, 51
147, 73, 51
147, 73, 51
147, 79, 51
147, 67, 51
147, 85, 51
147, 61, 51
147, 93, 51
147, 61, 51
147, 91, 51
