27, 0, 33, 34
27, 0, 33, 38
27, 0, 33, 40
27, 0, 33, 42
27, 0, 33, 43
27, 0, 33, 44
27, 0, 33, 45
27, 0, 33, 46
27, 0, 33, 0
27, 0, 33, 25
27, 0, 33, 34
27, 0, 33, 38
27, 0, 33, 40
27, 0, 33, 42
27, 0, 33, 43
27, 0, 33, 44
27, 0, 33, 45
27, 0, 33, 46
27, 0, 33, 51
27, 0, 33, 51
27, 0, 33, 51
27, 0, 33, 51
27, 0, 33, 51
27, 0, 33, 51
27, 0, 33, 51
27, 0, 33, 51
27, 0, 33, 51
27, 0, 33, 51
27, 0, 33, 51
27, 0, 33, 51
27, 0, 33, 51
27, 0, 33, 51
27, 0, 33, 51
27, 0, 33, 51
27, 0, 33, 51
27, 0, 33, 51
27, 0, 33, 51
27, 0, 33, 51
27, 0, 33, 51
69, 0, 86, 51
69, 0, 86, 51
69, 0, 86, 51
69, 0, 86, 51
69, 0, 86, 51
69, 0, 86, 51
69, 0, 86, 51
69, 0, 86, 51
69, 1, 85, 51
69, 1, 85, 51
69, 1, 85, 51
69, 1, 85, 51
69, 1, 85, 51
69, 2, 83, 51
69, 2, 83, 51
69, 2, 83, 51
69, 2, 83, 51
69, 3, 82, 51
69, 3, 82, 51
69, 3, 82, 51
69, 4, 81, 51
69, 4, 81, 51
69, 4, 81, 51
69, 5, 80, 51
69, 5, 80, 51
69, 6, 78, 51
69, 6, 78, 51
69, 7, 77, 51
69, 7, 77, 51
69, 8, 76, 51
69, 8, 76, 51
43, 9, 42, 51
43, 10, 41, 51
43, 10, 41, 51
43, 11, 40, 51
43, 12, 38, 51
43, 12, 38, 51
43, 13, 37, 51
43, 14, 36, 51
43, 14, 36, 51
43, 15, 35, 51
43, 16, 33, 51
43, 17, 32, 51
43, 17, 32, 51
43, 18, 31, 51
43, 19, 30, 51
43, 20, 28, 51
43, 20, 28, 51
43, 21, 27, 51
43, 22, 26, 51
43, 23, 25, 51
43, 23, 25, 51
43, 24, 23, 51
43, 25, 22, 51
43, 26, 21, 51
43, 26, 21, 51
43, 27, 20, 51
43, 28, 18, 51
43, 28, 18, 51
43, 29, 17, 51
43, 29, 17, 51
43, 29, 17, 51
68, 30, 47, 51
68, 30, 47, 51
68, 30, 47, 51
68, 31, 46, 51
68, 31, 46, 51
68, 31, 46, 51
68, 31, 46, 51
68, 31, 46, 51
68, 31, 46, 51
68, 31, 46, 51
68, 31, 46, 51
68, 31, 46, 51
68, 31, 46, 51
68, 31, 46, 51
68, 31, 46, 51
68, 31, 46, 51
68, 30, 47, 51
68, 30, 47, 51
68, 30, 47, 51
68, 29, 48, 51
68, 29, 48, 51
68, 28, 50, 51
68, 28, 50, 51
68, 27, 51, 51
68, 27, 51, 51
68, 26, 52, 51
68, 25, 53, 51
68, 25, 53, 51
68, 24, 55, 51
68, 23, 56, 51
68, 23, 56, 51
40, 22, 22, 51
40, 21, 23, 51
40, 20, 25, 51
40, 20, 25, 51
40, 19, 26, 51
40, 18, 27, 51
40, 17, 28, 51
40, 17, 28, 51
40, 16, 30, 51
40, 15, 31, 51
40, 14, 32, 51
40, 14, 32, 51
40, 13, 33, 51
40, 12, 35, 51
40, 11, 36, 51
40, 11, 36, 51
40, 10, 37, 51
40, 9, 38, 51
40, 9, 38, 51
40, 8, 40, 51
40, 8, 40, 51
40, 7, 41, 51
