1
63, 27, 45, 101
63, 27, 45, 101
63, 27, 45, 101
63, 27, 45, 101
63, 27, 45, 101
49, 27, 27, 101
49, 27, 27, 101
49, 27, 27, 101
49, 27, 27, 101
49, 27, 27, 101
49, 27, 27, 101
49, 26, 28, 101
49, 26, 28, 101
49, 26, 28, 101
49, 26, 28, 101
49, 26, 28, 101
49, 26, 28, 101
49, 26, 28, 101
49, 26, 28, 101
49, 26, 28, 101
49, 26, 28, 101
40, 26, 17, 101
40, 26, 17, 101
40, 26, 17, 101
40, 25, 18, 101
40, 25, 18, 101
40, 25, 18, 101
40, 25, 18, 101
40, 25, 18, 101
40, 25, 18, 101
40, 25, 18, 101
40, 25, 18, 101
40, 24, 20, 101
40, 24, 20, 101
40, 24, 20, 101
40, 24, 20, 101
40, 24, 20, 101
85, 24, 76, 101
85, 24, 76, 101
85, 24, 76, 101
85, 23, 77, 101
85, 23, 77, 101
85, 23, 77, 101
85, 23, 77, 101
85, 23, 77, 101
85, 23, 77, 101
85, 23, 77, 101
85, 23, 77, 101
85, 23, 77, 101
85, 23, 77, 101
85, 22, 78, 101
85, 22, 78, 101
85, 22, 78, 101
62, 22, 50, 101
62, 22, 50, 101
62, 22, 50, 101
62, 22, 50, 101
62, 22, 50, 101
62, 22, 50, 101
62, 21, 51, 101
62, 21, 51, 101
62, 21, 51, 101
62, 21, 51, 101
62, 21, 51, 101
62, 21, 51, 101
62, 21, 51, 101
62, 20, 52, 101
62, 20, 52, 101
62, 20, 52, 101
82, 20, 77, 101
82, 20, 77, 101
82, 20, 77, 101
82, 19, 78, 101
82, 19, 78, 101
82, 19, 78, 101
82, 19, 78, 101
82, 19, 78, 101
82, 18, 80, 101
82, 18, 80, 101
82, 18, 80, 101
82, 18, 80, 101
82, 18, 80, 101
82, 18, 80, 101
82, 18, 80, 101
82, 17, 81, 101
27, 17, 12, 101
27, 17, 12, 101
27, 17, 12, 101
27, 17, 12, 101
27, 17, 12, 101
27, 17, 12, 101
27, 17, 12, 101
27, 17, 12, 101
27, 17, 12, 101
27, 17, 12, 101
27, 17, 12, 101
27, 17, 12, 101
27, 17, 12, 101
27, 17, 12, 101
27, 17, 12, 101
27, 17, 12, 101
53, 17, 45, 101
53, 17, 45, 101
53, 17, 45, 101
53, 17, 45, 101
53, 17, 45, 101
53, 17, 45, 101
53, 17, 45, 101
53, 17, 45, 101
53, 17, 45, 101
53, 17, 45, 101
53, 17, 45, 101
53, 17, 45, 101
53, 17, 45, 101
53, 17, 45, 101
53, 17, 45, 101
53, 17, 45, 101
57, 17, 50, 101
57, 17, 50, 101
57, 17, 50, 101
57, 17, 50, 101
57, 17, 50, 101
57, 17, 50, 101
57, 17, 50, 101
57, 17, 50, 101
57, 17, 50, 101
57, 17, 50, 101
57, 17, 50, 101
57, 17, 50, 101
57, 18, 48, 101
57, 18, 48, 101
57, 18, 48, 101
57, 18, 48, 101
59, 18, 51, 101
59, 18, 51, 101
59, 18, 51, 101
59, 18, 51, 101
59, 18, 51, 101
59, 18, 51, 101
59, 18, 51, 101
59, 18, 51, 101
59, 18, 51, 101
59, 18, 51, 101
59, 19, 50, 101
59, 19, 50, 101
59, 19, 50, 101
59, 19, 50, 101
59, 19, 50, 101
59, 19, 50, 101
80, 19, 76, 101
80, 19, 76, 101
80, 19, 76, 101
80, 19, 76, 101
80, 19, 76, 101
80, 19, 76, 101
80, 19, 76, 101
80, 19, 76, 101
80, 19, 76, 101
80, 19, 76, 101
80, 19, 76, 101
80, 19, 76, 101
80, 19, 76, 101
80, 19, 76, 101
80, 19, 76, 101
80, 19, 76, 101
72, 19, 66, 101
72, 19, 66, 101
72, 19, 66, 101
72, 19, 66, 101
72, 19, 66, 101
72, 19, 66, 101
72, 19, 66, 101
72, 19, 66, 101
72, 19, 66, 101
72, 19, 66, 101
72, 19, 66, 101
72, 19, 66, 101
72, 19, 66, 101
72, 19, 66, 101
72, 19, 66, 101
72, 19, 66, 101
73, 19, 67, 101
73, 19, 67, 101
73, 19, 67, 101
73, 19, 67, 101
73, 19, 67, 101
73, 19, 67, 101
73, 19, 67, 101
73, 19, 67, 101
73, 19, 67, 101
73, 19, 67, 101
73, 19, 67, 101
73, 19, 67, 101
73, 19, 67, 101
73, 19, 67, 101
73, 19, 67, 101
73, 19, 67, 101
39, 19, 25, 101
39, 19, 25, 101
39, 19, 25, 101
39, 19, 25, 101
39, 19, 25, 101
39, 19, 25, 101
39, 19, 25, 101
39, 19, 25, 101
39, 19, 25, 101
39, 19, 25, 101
39, 19, 25, 101
39, 19, 25, 101
39, 19, 25, 101
39, 19, 25, 101
39, 19, 25, 101
39, 19, 25, 101
49, 19, 37, 101
49, 19, 37, 101
49, 19, 37, 101
49, 19, 37, 101
49, 19, 37, 101
49, 19, 37, 101
49, 19, 37, 101
49, 19, 37, 101
49, 19, 37, 101
49, 19, 37, 101
49, 19, 37, 101
49, 19, 37, 101
49, 19, 37, 101
49, 19, 37, 101
49, 19, 37, 101
49, 19, 37, 101
27, 19, 10, 101
27, 19, 10, 101
27, 19, 10, 101
27, 19, 10, 101
27, 19, 10, 101
27, 19, 10, 101
27, 19, 10, 101
27, 19, 10, 101
27, 19, 10, 101
27, 19, 10, 101
27, 20, 8, 101
27, 20, 8, 101
27, 20, 8, 101
27, 20, 8, 101
27, 20, 8, 101
27, 20, 8, 101
70, 20, 62, 101
70, 20, 62, 101
70, 20, 62, 101
70, 20, 62, 101
70, 20, 62, 101
70, 20, 62, 101
70, 20, 62, 101
70, 20, 62, 101
70, 20, 62, 101
70, 20, 62, 101
70, 21, 61, 101
70, 21, 61, 101
70, 21, 61, 101
70, 21, 61, 101
70, 21, 61, 101
70, 21, 61, 101
23, 21, 2, 101
23, 21, 2, 101
23, 21, 2, 101
23, 21, 2, 101
23, 21, 2, 101
23, 21, 2, 101
23, 21, 2, 101
23, 21, 2, 101
23, 21, 2, 101
23, 21, 2, 101
23, 21, 2, 101
23, 21, 2, 101
23, 21, 2, 101
23, 21, 2, 101
23, 21, 2, 101
23, 21, 2, 101
89, 21, 85, 101
89, 21, 85, 101
89, 21, 85, 101
89, 21, 85, 101
89, 21, 85, 101
89, 21, 85, 101
89, 21, 85, 101
89, 21, 85, 101
89, 21, 85, 101
89, 21, 85, 101
89, 21, 85, 101
89, 21, 85, 101
89, 21, 85, 101
89, 21, 85, 101
89, 21, 85, 101
89, 21, 85, 101
78, 21, 71, 101
78, 21, 71, 101
78, 21, 71, 101
78, 21, 71, 101
78, 21, 71, 101
78, 21, 71, 101
78, 21, 71, 101
78, 21, 71, 101
78, 21, 71, 101
78, 21, 71, 101
78, 21, 71, 101
78, 21, 71, 101
78, 21, 71, 101
78, 21, 71, 101
78, 21, 71, 101
78, 21, 71, 101
76, 21, 68, 101
76, 21, 68, 101
76, 21, 68, 101
76, 21, 68, 101
76, 21, 68, 101
76, 21, 68, 101
76, 21, 68, 101
76, 21, 68, 101
76, 21, 68, 101
76, 21, 68, 101
76, 21, 68, 101
76, 21, 68, 101
76, 22, 67, 101
76, 22, 67, 101
76, 22, 67, 101
76, 22, 67, 101
85, 22, 78, 101
85, 22, 78, 101
85, 22, 78, 101
85, 22, 78, 101
85, 22, 78, 101
85, 22, 78, 101
85, 22, 78, 101
